design_id,mission_profile,cost_m_usd,weight_kg,modularity_pct,load_capacity_kg,life_expectancy_years,upgradeability_score,shielding_score,mobility_score,build_time_months,power_capacity_kw,data_throughput_gbps,radiation_tolerance_krad,feasibility_probability,flight_test_outcome,military_satisfaction,engineer_satisfaction,scientist_satisfaction,communications_satisfaction,overall_stakeholder_satisfaction,within_budget_500m,within_timeline_48mo,meets_min_feasibility_70pct,constraint_status,design_lineage,notes
SAT-0588,Security/Defense,704.1,2178.0,76.5,757.0,10.0,65.2,85.5,35.6,72,38,54.8,218.0,0.253,Pass,52.3,66.2,45.0,43.9,51.9,False,False,False,Infeasible Under Current Constraints,Low-Cost Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0589,Multi-Purpose,477.7,2023.0,30.3,636.0,6.7,31.8,64.8,43.3,72,38,43.8,174.0,0.821,Pass,54.0,62.5,41.8,28.3,46.7,True,False,True,Needs Tradeoff Review,High-Modularity Variant,Exceeds nominal timeline
SAT-0590,Scientific Research,495.2,2039.0,33.7,748.0,7.8,39.1,57.5,31.1,72,38,59.6,138.0,0.737,Pass,42.3,56.2,41.7,25.3,41.4,True,False,True,Needs Tradeoff Review,Payload-Optimized Variant,Exceeds nominal timeline
SAT-0591,Scientific Research,481.3,1231.0,53.8,509.0,10.9,71.7,64.6,47.2,72,38,39.4,135.0,0.616,Fail,48.3,58.5,30.3,28.7,41.4,True,False,False,Infeasible Under Current Constraints,Baseline,Exceeds nominal timeline
SAT-0592,Multi-Purpose,447.0,1020.0,32.9,301.0,9.1,44.2,58.8,76.1,61.8,27.6,4.4,134.0,0.771,Pass,57.9,52.3,26.7,19.3,39.0,True,False,True,Needs Tradeoff Review,Low-Cost Variant,Exceeds nominal timeline
SAT-0593,Scientific Research,590.0,2341.0,83.3,1065.0,7.7,91.1,15.2,66.8,72,38,78.0,48.0,0.05,Fail,33.3,65.4,37.8,41.1,44.4,False,False,False,Infeasible Under Current Constraints,Agile-Orbit Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0594,Multi-Purpose,525.5,1915.0,33.4,757.0,8.5,30.5,73.2,70.3,72,38,39.3,185.0,0.659,Pass,52.6,63.3,34.7,12.8,40.9,False,False,False,Infeasible Under Current Constraints,Agile-Orbit Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0595,Scientific Research,586.5,2966.0,61.4,1231.0,8.1,61.9,59.8,32.7,72,38,88.4,146.0,0.749,Partial Pass,32.7,65.5,60.1,39.6,49.5,False,False,True,Infeasible Under Current Constraints,Shielded Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0596,Earth Observation,440.3,2037.0,32.3,1080.0,6.4,46.8,29.7,47.5,72,38,76.4,91.0,0.633,Fail,26.7,49.4,45.8,46.7,42.1,True,False,False,Infeasible Under Current Constraints,Baseline,Exceeds nominal timeline
SAT-0597,GPS/Navigation,638.6,3131.0,51.8,1234.0,6.8,53.8,47.9,54.6,72,38,97.2,121.0,0.617,Fail,44.5,57.1,72.2,52.5,56.6,False,False,False,Infeasible Under Current Constraints,Baseline,Exceeds nominal budget; Exceeds nominal timeline
SAT-0598,Scientific Research,613.7,2724.0,49.9,1252.0,8.0,37.0,61.2,29.6,72,38,74.3,182.0,0.612,Pass,45.1,58.7,56.4,41.1,50.3,False,False,False,Infeasible Under Current Constraints,Shielded Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0599,Security/Defense,636.9,2289.0,57.3,1015.0,10.7,82.8,94.1,34.7,72,38,49.7,214.0,0.69,Pass,55.1,71.2,59.8,33.6,54.9,False,False,False,Infeasible Under Current Constraints,Low-Cost Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0600,Security/Defense,639.7,1776.0,33.1,828.0,10.3,47.3,96.0,54.2,72,38,68.7,218.0,0.711,Partial Pass,60.1,52.1,48.7,24.5,46.4,False,False,True,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0601,Multi-Purpose,550.9,2331.0,45.2,1147.0,6.6,62.1,48.8,35.3,72,38,69.5,125.0,0.645,Pass,39.7,55.6,57.9,44.1,49.3,False,False,False,Infeasible Under Current Constraints,Shielded Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0602,Earth Observation,501.9,2153.0,55.2,946.0,5.2,61.0,22.7,48.6,72,38,69.5,69.0,0.615,Pass,32.2,56.6,50.2,39.9,44.7,False,False,False,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0603,Communication,693.8,2733.0,83.4,902.0,8.7,83.0,58.8,45.7,72,38,62.7,167.0,0.05,Partial Pass,40.5,58.1,45.7,40.0,46.1,False,False,False,Infeasible Under Current Constraints,Baseline,Exceeds nominal budget; Exceeds nominal timeline
SAT-0604,Earth Observation,551.6,2136.0,58.6,1211.0,7.4,69.9,49.3,12.4,72,38,76.0,123.0,0.524,Fail,39.1,51.8,57.3,50.6,49.7,False,False,False,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0605,Multi-Purpose,536.3,2119.0,45.0,763.0,6.8,57.7,77.5,54.7,72,38,51.0,170.0,0.729,Partial Pass,41.9,49.3,32.4,24.3,37.0,False,False,True,Infeasible Under Current Constraints,Baseline,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0606,GPS/Navigation,456.6,1914.0,34.4,1271.0,9.1,27.0,57.0,19.9,72,38,72.3,144.0,0.829,Fail,35.3,43.8,67.0,36.8,45.7,True,False,True,Needs Tradeoff Review,Payload-Optimized Variant,Exceeds nominal timeline
SAT-0607,Multi-Purpose,536.1,1864.0,51.3,661.0,11.7,61.1,92.8,31.1,72,38,59.7,246.0,0.739,Pass,58.8,62.5,45.1,34.6,50.2,False,False,True,Infeasible Under Current Constraints,Shielded Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0608,Multi-Purpose,441.3,1540.0,48.2,764.0,7.9,45.3,56.0,59.1,72,38,64.7,130.0,0.715,Pass,50.0,54.7,45.6,22.9,43.3,True,False,True,Needs Tradeoff Review,Agile-Orbit Variant,Exceeds nominal timeline
SAT-0609,Earth Observation,496.0,2252.0,51.0,1075.0,8.4,52.6,39.4,20.6,72,38,75.1,102.0,0.594,Pass,35.5,55.7,60.1,48.3,49.9,True,False,False,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal timeline
SAT-0610,Security/Defense,506.1,1924.0,35.5,928.0,10.8,38.6,75.0,17.7,72,38,76.6,160.0,0.732,Pass,44.0,56.1,50.6,32.8,45.9,False,False,True,Infeasible Under Current Constraints,Shielded Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0611,Communication,564.8,2545.0,6.2,1315.0,8.4,22.7,67.0,78.6,72,38,83.2,162.0,0.436,Fail,66.5,45.1,45.7,35.2,48.1,False,False,False,Infeasible Under Current Constraints,Shielded Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0612,Security/Defense,579.7,2160.0,49.7,1020.0,12.3,72.9,80.0,16.7,72,38,78.3,200.0,0.694,Pass,56.9,65.4,52.9,43.5,54.7,False,False,False,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0613,Scientific Research,507.3,1880.0,29.5,810.0,8.3,55.0,63.8,58.2,72,38,53.0,159.0,0.716,Pass,49.7,58.9,49.1,29.8,46.9,False,False,True,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0614,Communication,529.2,2468.0,35.8,1022.0,8.1,68.5,43.6,25.6,72,38,73.8,114.0,0.708,Fail,42.2,62.7,64.7,51.2,55.2,False,False,True,Infeasible Under Current Constraints,Shielded Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0615,Scientific Research,482.5,1860.0,44.9,919.0,6.5,37.2,35.4,46.3,72,38,66.4,88.0,0.697,Pass,48.9,67.3,54.3,39.1,52.4,True,False,False,Infeasible Under Current Constraints,Baseline,Exceeds nominal timeline
SAT-0616,GPS/Navigation,603.2,2563.0,53.8,1077.0,11.1,66.8,98,28.1,72,38,72.3,210.0,0.73,Pass,58.8,65.2,62.1,40.9,56.8,False,False,True,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0617,Security/Defense,685.4,3005.0,54.7,1147.0,10.4,64.0,74.8,37.2,72,38,73.5,171.0,0.651,Pass,46.7,63.3,46.7,34.3,47.8,False,False,False,Infeasible Under Current Constraints,Agile-Orbit Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0618,Earth Observation,534.5,2481.0,50.8,1047.0,10.9,61.7,66.4,37.1,72,38,82.2,154.0,0.756,Partial Pass,50.0,76.0,57.0,43.2,56.5,False,False,True,Infeasible Under Current Constraints,Shielded Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0619,Communication,558.6,1860.0,50.6,663.0,8.2,70.1,69.1,32.0,72,38,53.0,142.0,0.724,Pass,45.8,65.9,39.5,37.6,47.2,False,False,True,Infeasible Under Current Constraints,Baseline,Exceeds nominal budget; Exceeds nominal timeline
SAT-0620,GPS/Navigation,545.6,2072.0,48.9,935.0,8.4,50.4,52.2,65.4,72,38,62.1,131.0,0.694,Pass,34.7,58.4,65.7,47.2,51.5,False,False,False,Infeasible Under Current Constraints,Baseline,Exceeds nominal budget; Exceeds nominal timeline
SAT-0621,GPS/Navigation,513.5,2258.0,24.7,1079.0,10.1,68.3,57.0,11.7,72,38,68.5,135.0,0.662,Fail,30.0,60.4,57.8,42.7,47.7,False,False,False,Infeasible Under Current Constraints,Low-Cost Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0622,Earth Observation,485.0,2058.0,43.6,1091.0,4.1,50.1,16.8,75.9,72,38,79.2,57.0,0.66,Pass,35.4,66.6,55.7,54.6,53.1,True,False,False,Infeasible Under Current Constraints,Shielded Variant,Exceeds nominal timeline
SAT-0623,Scientific Research,398.0,1743.0,20.9,1020.0,8.4,40.7,45.0,46.1,72,38,60.6,129.0,0.804,Pass,54.6,59.4,61.9,33.0,52.2,True,False,True,Needs Tradeoff Review,Low-Cost Variant,Exceeds nominal timeline
SAT-0624,GPS/Navigation,509.7,1881.0,51.7,864.0,7.9,47.7,58.2,19.3,72,38,59.4,110.0,0.716,Pass,42.0,65.2,40.1,30.0,44.3,False,False,True,Infeasible Under Current Constraints,Low-Cost Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0625,Multi-Purpose,546.0,2074.0,33.5,825.0,11.2,67.8,71.9,21.9,72,38,48.7,169.0,0.696,Fail,54.7,60.4,35.5,37.1,46.9,False,False,False,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0626,Scientific Research,354.4,1370.0,25.5,657.0,7.5,34.9,40.8,38.4,59.1,38,52.0,126.0,0.791,Fail,31.7,67.1,40.8,20.8,40.1,True,False,True,Needs Tradeoff Review,Payload-Optimized Variant,Exceeds nominal timeline
SAT-0627,Multi-Purpose,540.5,1755.0,49.3,872.0,9.3,63.9,58.9,67.4,72,38,62.0,138.0,0.693,Pass,70.3,58.4,53.1,37.7,54.9,False,False,False,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0628,Scientific Research,510.9,1537.0,32.0,670.0,7.6,60.7,49.7,73.8,72,38,34.9,129.0,0.709,Pass,39.8,49.2,33.1,39.6,40.4,False,False,True,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0629,Security/Defense,539.8,1821.0,38.4,768.0,11.0,61.3,89.6,51.1,72,38,77.9,222.0,0.745,Partial Pass,64.6,58.2,43.3,46.0,53.0,False,False,True,Infeasible Under Current Constraints,Shielded Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0630,Communication,469.7,1252.0,57.0,432.0,5.3,66.9,16.6,20.6,68.5,35.4,18.2,57.0,0.688,Pass,28.1,62.5,35.0,32.4,39.5,True,False,False,Infeasible Under Current Constraints,Low-Cost Variant,Exceeds nominal timeline
SAT-0631,GPS/Navigation,569.0,1558.0,79.5,645.0,9.9,76.1,58.1,66.8,72,38,36.7,143.0,0.219,Pass,35.9,58.3,42.2,40.5,44.2,False,False,False,Infeasible Under Current Constraints,Shielded Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0632,Communication,583.6,2068.0,44.4,814.0,9.1,68.4,39.3,70.3,72,38,59.9,99.0,0.804,Pass,31.7,73.1,56.5,30.5,48.0,False,False,True,Infeasible Under Current Constraints,Shielded Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0633,Communication,560.7,1532.0,59.0,320.0,9.7,80.0,64.0,55.7,72,33.2,32.3,167.0,0.698,Pass,44.4,65.9,26.6,24.7,40.4,False,False,False,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0634,Earth Observation,487.4,1698.0,45.6,665.0,10.4,75.6,65.1,36.8,72,38,43.8,142.0,0.743,Pass,45.2,53.4,40.5,43.4,45.6,True,False,True,Needs Tradeoff Review,Payload-Optimized Variant,Exceeds nominal timeline
SAT-0635,Security/Defense,653.8,2824.0,57.9,1060.0,10.3,48.3,75.2,71.6,72,38,82.9,166.0,0.682,Fail,60.3,72.8,35.3,44.9,53.3,False,False,False,Infeasible Under Current Constraints,Agile-Orbit Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0636,Earth Observation,475.1,1949.0,27.6,969.0,7.4,56.5,34.0,61.4,72,38,63.6,82.0,0.63,Pass,30.4,58.7,57.2,37.8,46.0,True,False,False,Infeasible Under Current Constraints,Shielded Variant,Exceeds nominal timeline
SAT-0637,Earth Observation,546.0,2014.0,82.4,654.0,7.1,81.2,40.8,20.0,72,38,46.3,93.0,0.122,Fail,22.4,54.0,48.3,39.6,41.1,False,False,False,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0638,Security/Defense,536.9,2166.0,36.1,1077.0,6.9,43.7,57.0,62.5,72,38,75.5,160.0,0.711,Partial Pass,38.6,60.3,64.5,39.8,50.8,False,False,True,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0639,GPS/Navigation,367.1,904.0,23.3,479.0,8.4,36.3,48.3,38.3,47.1,38,28.6,122.0,0.777,Pass,46.2,53.6,35.8,23.2,39.7,True,True,True,Eligible,Shielded Variant,Balanced candidate
SAT-0640,Security/Defense,707.8,3358.0,38.6,1420.0,8.9,60.6,65.7,44.8,72,38,96.7,179.0,0.541,Partial Pass,41.9,58.3,66.7,54.2,55.3,False,False,False,Infeasible Under Current Constraints,Agile-Orbit Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0641,Multi-Purpose,573.9,2381.0,55.4,987.0,9.3,70.3,59.8,66.3,72,38,70.6,171.0,0.639,Pass,52.5,67.1,41.8,35.9,49.3,False,False,False,Infeasible Under Current Constraints,Baseline,Exceeds nominal budget; Exceeds nominal timeline
SAT-0642,Security/Defense,549.1,2518.0,54.2,1116.0,8.4,56.8,54.0,26.9,72,38,74.1,152.0,0.769,Pass,47.1,59.8,57.1,45.2,52.3,False,False,True,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0643,Communication,502.7,1291.0,60.5,568.0,9.0,79.3,48.9,24.3,71.0,38,35.0,123.0,0.705,Fail,40.9,75.7,24.2,38.0,44.7,False,False,True,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0644,Scientific Research,400.5,1607.0,20.3,681.0,9.2,24.3,58.2,60.8,72,38,52.0,132.0,0.788,Pass,56.3,60.9,42.0,34.1,48.3,True,False,True,Needs Tradeoff Review,Baseline,Exceeds nominal timeline
SAT-0645,Security/Defense,500.5,1612.0,43.5,854.0,8.2,50.8,60.3,43.9,72,38,64.1,140.0,0.748,Pass,52.4,52.9,46.6,40.2,48.0,False,False,True,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0646,Scientific Research,594.5,2037.0,53.1,827.0,8.0,64.1,58.5,35.5,72,38,62.9,133.0,0.707,Pass,39.8,58.7,44.0,40.5,45.8,False,False,True,Infeasible Under Current Constraints,Baseline,Exceeds nominal budget; Exceeds nominal timeline
SAT-0647,Multi-Purpose,591.8,1828.0,51.6,953.0,10.1,82.3,68.2,69.8,72,38,70.6,154.0,0.739,Partial Pass,61.7,66.7,45.6,49.1,55.8,False,False,True,Infeasible Under Current Constraints,Low-Cost Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0648,Communication,563.5,2270.0,41.8,1022.0,10.8,66.3,60.2,18.7,72,38,61.8,144.0,0.722,Pass,43.6,65.3,45.3,30.4,46.1,False,False,True,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0649,Communication,488.9,2101.0,58.8,801.0,7.6,60.7,69.2,19.9,72,38,43.4,151.0,0.674,Fail,48.5,68.2,57.7,34.6,52.2,True,False,False,Infeasible Under Current Constraints,Shielded Variant,Exceeds nominal timeline
SAT-0650,Communication,503.1,1883.0,51.9,812.0,11.1,68.4,62.9,35.9,72,38,49.7,129.0,0.645,Pass,49.2,56.4,55.9,48.4,52.5,False,False,False,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0651,Security/Defense,502.2,1570.0,25.7,1030.0,10.3,47.1,66.0,5,72,38,60.1,174.0,0.637,Pass,43.7,47.5,53.6,50.5,48.8,False,False,False,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0652,Scientific Research,497.9,2204.0,31.8,1149.0,6.3,43.9,50.4,61.5,72,38,69.7,138.0,0.634,Pass,57.3,51.8,63.8,43.6,54.1,True,False,False,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal timeline
SAT-0653,Security/Defense,447.5,1391.0,22.8,638.0,9.1,32.2,48.8,55.7,68.9,38,32.4,139.0,0.823,Pass,44.2,52.6,41.4,28.3,41.6,True,False,True,Needs Tradeoff Review,Shielded Variant,Exceeds nominal timeline
SAT-0654,Communication,703.8,2778.0,56.9,1092.0,11.0,73.1,80.0,9.3,72,38,72.9,189.0,0.365,Fail,44.8,54.4,52.7,26.6,44.6,False,False,False,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0655,Earth Observation,626.0,3137.0,58.8,1101.0,8.9,62.4,84.5,5,72,38,80.5,179.0,0.572,Fail,32.3,60.4,66.9,39.2,49.7,False,False,False,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0656,Security/Defense,592.5,2686.0,54.4,1412.0,4.7,35.9,34.9,45.2,72,38,107.9,115.0,0.541,Partial Pass,28.9,56.6,59.8,49.2,48.6,False,False,False,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0657,GPS/Navigation,466.6,2347.0,5,1206.0,8.3,32.5,62.9,62.5,72,38,76.2,155.0,0.836,Pass,64.6,51.7,49.6,50.1,54.0,True,False,True,Needs Tradeoff Review,Agile-Orbit Variant,Exceeds nominal timeline
SAT-0658,GPS/Navigation,529.3,2198.0,54.1,1122.0,8.8,50.9,42.7,20.9,72,38,63.6,116.0,0.54,Pass,41.1,58.5,62.4,39.9,50.5,False,False,False,Infeasible Under Current Constraints,Agile-Orbit Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0659,Multi-Purpose,550.1,3076.0,33.3,1447.0,5.5,58.8,27.0,27.1,72,38,85.6,80.0,0.642,Pass,31.2,57.7,59.3,42.0,47.5,False,False,False,Infeasible Under Current Constraints,Low-Cost Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0660,Earth Observation,493.0,1520.0,46.4,779.0,8.7,49.4,64.4,31.6,72,38,44.7,145.0,0.602,Pass,41.0,56.4,43.1,25.4,41.5,True,False,False,Infeasible Under Current Constraints,Agile-Orbit Variant,Exceeds nominal timeline
SAT-0661,Multi-Purpose,435.0,1291.0,58.6,650.0,6.4,56.0,24.5,37.4,72,38,47.2,69.0,0.659,Pass,31.0,65.0,34.0,36.2,41.5,True,False,False,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal timeline
SAT-0662,Security/Defense,606.0,2476.0,71.7,1052.0,9.2,56.8,54.2,5,72,38,75.1,151.0,0.477,Fail,25.8,56.9,56.1,33.5,43.1,False,False,False,Infeasible Under Current Constraints,Low-Cost Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0663,Scientific Research,685.2,2254.0,94.2,657.0,11.8,91.4,87.0,35.4,72,38,56.1,205.0,0.05,Fail,51.2,58.6,41.6,38.7,47.5,False,False,False,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0664,Scientific Research,558.8,2244.0,48.7,838.0,8.4,70.4,63.4,24.8,72,38,50.4,153.0,0.83,Pass,28.2,62.0,41.0,47.6,44.7,False,False,True,Infeasible Under Current Constraints,Payload-Optimized Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0665,Scientific Research,431.5,2028.0,36.9,979.0,10.1,62.2,45.5,35.1,72,38,60.0,124.0,0.783,Fail,35.7,64.7,49.5,40.1,47.5,True,False,True,Needs Tradeoff Review,Low-Cost Variant,Exceeds nominal timeline
SAT-0666,Multi-Purpose,617.9,2291.0,90.0,921.0,9.1,82.6,46.4,19.8,72,38,79.5,131.0,0.05,Fail,28.9,67.2,49.2,45.7,47.8,False,False,False,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0667,Multi-Purpose,395.4,1458.0,14.1,749.0,6.1,21.2,47.1,23.0,65.4,38,54.1,140.0,0.827,Pass,40.5,53.0,53.5,47.2,48.5,True,False,True,Needs Tradeoff Review,Agile-Orbit Variant,Exceeds nominal timeline
SAT-0668,Multi-Purpose,639.6,2772.0,75.1,1180.0,7.4,51.3,43.2,17.6,72,38,75.6,109.0,0.445,Fail,27.9,61.3,56.4,42.7,47.1,False,False,False,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0669,Security/Defense,639.1,2715.0,13.0,1155.0,10.5,48.2,79.2,60.8,72,38,82.9,201.0,0.794,Partial Pass,65.2,52.4,67.7,40.7,56.5,False,False,True,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline; Strong protection profile
SAT-0670,Security/Defense,517.5,1073.0,55.2,408.0,9.9,47.3,73.9,55.8,60.3,31.2,27.7,181.0,0.709,Partial Pass,51.4,55.4,12.4,24.4,35.9,False,False,True,Infeasible Under Current Constraints,High-Modularity Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0671,Security/Defense,508.2,2390.0,10.1,1222.0,6.3,26.5,43.5,36.4,72,38,89.3,125.0,0.671,Pass,40.8,51.1,48.4,43.8,46.0,False,False,False,Infeasible Under Current Constraints,Shielded Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0672,Earth Observation,383.9,1873.0,5,1038.0,9.8,17.4,60.1,42.0,72,38,81.1,159.0,0.78,Fail,54.8,52.8,53.9,47.1,52.1,True,False,True,Needs Tradeoff Review,Shielded Variant,Exceeds nominal timeline
SAT-0673,Scientific Research,637.5,2136.0,95,831.0,9.8,97.4,52.3,28.1,72,38,70.5,124.0,0.05,Partial Pass,48.3,57.1,42.8,48.4,49.1,False,False,False,Infeasible Under Current Constraints,Shielded Variant,Exceeds nominal budget; Exceeds nominal timeline
SAT-0674,Earth Observation,451.7,1441.0,52.5,774.0,8.1,81.8,45.6,38.0,71.8,38,51.5,103.0,0.713,Fail,41.9,65.0,52.0,36.7,48.9,True,False,True,Needs Tradeoff Review,Agile-Orbit Variant,Exceeds nominal timeline
